"","TP","Site","Transect_ID","PQ","Category","Total_cover"
"26042","Dec_2022","SB","SB9","8","Plating Acropora",0
"26043","Dec_2022","SB","SB9","8","Plating Montipora",0
"26044","Dec_2022","SB","SB9","8","Platygyra",1
"26045","Dec_2022","SB","SB9","8","Pocilloporidae",10
"26046","Dec_2022","SB","SB9","8","Porites",2
"26047","Dec_2022","SB","SB9","8","Red Turf",0
"26048","Dec_2022","SB","SB9","8","Rubble and Rock",11
"26049","Dec_2022","SB","SB9","8","Sand",6
"26050","Dec_2022","SB","SB9","9","Acanthastrea",0
"26051","Dec_2022","SB","SB9","9","Black Turf",1
"26052","Dec_2022","SB","SB9","9","Branching Acropora",0
"26053","Dec_2022","SB","SB9","9","Encrusting Montipora",0
"26054","Dec_2022","SB","SB9","9","Goniopora",0
"26055","Dec_2022","SB","SB9","9","Green Turf",0
"26056","Dec_2022","SB","SB9","9","Macroalgae",35
"26057","Dec_2022","SB","SB9","9","Other",0
"26058","Dec_2022","SB","SB9","9","Other Turf",33
"26059","Dec_2022","SB","SB9","9","Other benthic invertebrates",0
"26060","Dec_2022","SB","SB9","9","Other hard coral",0
"26061","Dec_2022","SB","SB9","9","Plating Acropora",0
"26062","Dec_2022","SB","SB9","9","Plating Montipora",0
"26063","Dec_2022","SB","SB9","9","Platygyra",0
"26064","Dec_2022","SB","SB9","9","Pocilloporidae",23
"26065","Dec_2022","SB","SB9","9","Porites",0
"26066","Dec_2022","SB","SB9","9","Red Turf",0
"26067","Dec_2022","SB","SB9","9","Rubble and Rock",8
"26068","Dec_2022","SB","SB9","9","Sand",0
"26069","March_2020","EB","EB01","1","Acanthastrea",0
"26070","March_2020","EB","EB01","1","Black Turf",0
"26071","March_2020","EB","EB01","1","Branching Acropora",0
"26072","March_2020","EB","EB01","1","Encrusting Montipora",0
"26073","March_2020","EB","EB01","1","Goniopora",0
"26074","March_2020","EB","EB01","1","Green Turf",0
"26075","March_2020","EB","EB01","1","Macroalgae",1
"26076","March_2020","EB","EB01","1","Other",0
"26077","March_2020","EB","EB01","1","Other Turf",9
"26078","March_2020","EB","EB01","1","Other benthic invertebrates",0
"26079","March_2020","EB","EB01","1","Other hard coral",8
"26080","March_2020","EB","EB01","1","Plating Acropora",0
"26081","March_2020","EB","EB01","1","Plating Montipora",0
"26082","March_2020","EB","EB01","1","Platygyra",0
"26083","March_2020","EB","EB01","1","Pocilloporidae",0
"26084","March_2020","EB","EB01","1","Porites",0
"26085","March_2020","EB","EB01","1","Red Turf",0
"26086","March_2020","EB","EB01","1","Rubble and Rock",0
"26087","March_2020","EB","EB01","1","Sand",82
"26088","March_2020","EB","EB01","10","Acanthastrea",0
"26089","March_2020","EB","EB01","10","Black Turf",0
"26090","March_2020","EB","EB01","10","Branching Acropora",0
"26091","March_2020","EB","EB01","10","Encrusting Montipora",0
"26092","March_2020","EB","EB01","10","Goniopora",0
"26093","March_2020","EB","EB01","10","Green Turf",0
"26094","March_2020","EB","EB01","10","Macroalgae",0
"26095","March_2020","EB","EB01","10","Other",0
"26096","March_2020","EB","EB01","10","Other Turf",0
"26097","March_2020","EB","EB01","10","Other benthic invertebrates",0
"26098","March_2020","EB","EB01","10","Other hard coral",0
"26099","March_2020","EB","EB01","10","Plating Acropora",100
"26100","March_2020","EB","EB01","10","Plating Montipora",0
"26101","March_2020","EB","EB01","10","Platygyra",0
"26102","March_2020","EB","EB01","10","Pocilloporidae",0
"26103","March_2020","EB","EB01","10","Porites",0
"26104","March_2020","EB","EB01","10","Red Turf",0
"26105","March_2020","EB","EB01","10","Rubble and Rock",0
"26106","March_2020","EB","EB01","10","Sand",0
"26107","March_2020","EB","EB01","2","Acanthastrea",0
"26108","March_2020","EB","EB01","2","Black Turf",2
"26109","March_2020","EB","EB01","2","Branching Acropora",0
"26110","March_2020","EB","EB01","2","Encrusting Montipora",9
"26111","March_2020","EB","EB01","2","Goniopora",0
"26112","March_2020","EB","EB01","2","Green Turf",0
"26113","March_2020","EB","EB01","2","Macroalgae",10
"26114","March_2020","EB","EB01","2","Other",0
"26115","March_2020","EB","EB01","2","Other Turf",5
"26116","March_2020","EB","EB01","2","Other benthic invertebrates",0
"26117","March_2020","EB","EB01","2","Other hard coral",0
"26118","March_2020","EB","EB01","2","Plating Acropora",0
"26119","March_2020","EB","EB01","2","Plating Montipora",0
"26120","March_2020","EB","EB01","2","Platygyra",0
"26121","March_2020","EB","EB01","2","Pocilloporidae",0
"26122","March_2020","EB","EB01","2","Porites",0
"26123","March_2020","EB","EB01","2","Red Turf",41
"26124","March_2020","EB","EB01","2","Rubble and Rock",0
"26125","March_2020","EB","EB01","2","Sand",33
"26126","March_2020","EB","EB01","3","Acanthastrea",0
"26127","March_2020","EB","EB01","3","Black Turf",5
"26128","March_2020","EB","EB01","3","Branching Acropora",0
"26129","March_2020","EB","EB01","3","Encrusting Montipora",16
"26130","March_2020","EB","EB01","3","Goniopora",0
"26131","March_2020","EB","EB01","3","Green Turf",0
"26132","March_2020","EB","EB01","3","Macroalgae",31
"26133","March_2020","EB","EB01","3","Other",0
"26134","March_2020","EB","EB01","3","Other Turf",7
"26135","March_2020","EB","EB01","3","Other benthic invertebrates",2
"26136","March_2020","EB","EB01","3","Other hard coral",0
"26137","March_2020","EB","EB01","3","Plating Acropora",0
"26138","March_2020","EB","EB01","3","Plating Montipora",0
"26139","March_2020","EB","EB01","3","Platygyra",0
"26140","March_2020","EB","EB01","3","Pocilloporidae",0
"26141","March_2020","EB","EB01","3","Porites",0
"26142","March_2020","EB","EB01","3","Red Turf",32
"26143","March_2020","EB","EB01","3","Rubble and Rock",0
"26144","March_2020","EB","EB01","3","Sand",7
"26145","March_2020","EB","EB01","4","Acanthastrea",0
"26146","March_2020","EB","EB01","4","Black Turf",4
"26147","March_2020","EB","EB01","4","Branching Acropora",0
"26148","March_2020","EB","EB01","4","Encrusting Montipora",13
"26149","March_2020","EB","EB01","4","Goniopora",0
"26150","March_2020","EB","EB01","4","Green Turf",0
"26151","March_2020","EB","EB01","4","Macroalgae",20
"26152","March_2020","EB","EB01","4","Other",0
"26153","March_2020","EB","EB01","4","Other Turf",1
"26154","March_2020","EB","EB01","4","Other benthic invertebrates",1
"26155","March_2020","EB","EB01","4","Other hard coral",0
"26156","March_2020","EB","EB01","4","Plating Acropora",0
"26157","March_2020","EB","EB01","4","Plating Montipora",0
"26158","March_2020","EB","EB01","4","Platygyra",0
"26159","March_2020","EB","EB01","4","Pocilloporidae",0
"26160","March_2020","EB","EB01","4","Porites",0
"26161","March_2020","EB","EB01","4","Red Turf",27
"26162","March_2020","EB","EB01","4","Rubble and Rock",0
"26163","March_2020","EB","EB01","4","Sand",34
"26164","March_2020","EB","EB01","5","Acanthastrea",0
"26165","March_2020","EB","EB01","5","Black Turf",0
"26166","March_2020","EB","EB01","5","Branching Acropora",0
"26167","March_2020","EB","EB01","5","Encrusting Montipora",0
"26168","March_2020","EB","EB01","5","Goniopora",0
"26169","March_2020","EB","EB01","5","Green Turf",0
"26170","March_2020","EB","EB01","5","Macroalgae",23
"26171","March_2020","EB","EB01","5","Other",0
"26172","March_2020","EB","EB01","5","Other Turf",8
"26173","March_2020","EB","EB01","5","Other benthic invertebrates",0
"26174","March_2020","EB","EB01","5","Other hard coral",0
"26175","March_2020","EB","EB01","5","Plating Acropora",0
"26176","March_2020","EB","EB01","5","Plating Montipora",0
"26177","March_2020","EB","EB01","5","Platygyra",0
"26178","March_2020","EB","EB01","5","Pocilloporidae",0
"26179","March_2020","EB","EB01","5","Porites",0
"26180","March_2020","EB","EB01","5","Red Turf",37
"26181","March_2020","EB","EB01","5","Rubble and Rock",0
"26182","March_2020","EB","EB01","5","Sand",32
"26183","March_2020","EB","EB01","6","Acanthastrea",0
"26184","March_2020","EB","EB01","6","Black Turf",0
"26185","March_2020","EB","EB01","6","Branching Acropora",0
"26186","March_2020","EB","EB01","6","Encrusting Montipora",0
"26187","March_2020","EB","EB01","6","Goniopora",0
"26188","March_2020","EB","EB01","6","Green Turf",0
"26189","March_2020","EB","EB01","6","Macroalgae",7
"26190","March_2020","EB","EB01","6","Other",1
"26191","March_2020","EB","EB01","6","Other Turf",0
"26192","March_2020","EB","EB01","6","Other benthic invertebrates",0
"26193","March_2020","EB","EB01","6","Other hard coral",73
"26194","March_2020","EB","EB01","6","Plating Acropora",0
"26195","March_2020","EB","EB01","6","Plating Montipora",0
"26196","March_2020","EB","EB01","6","Platygyra",1
"26197","March_2020","EB","EB01","6","Pocilloporidae",0
"26198","March_2020","EB","EB01","6","Porites",0
"26199","March_2020","EB","EB01","6","Red Turf",10
"26200","March_2020","EB","EB01","6","Rubble and Rock",4
"26201","March_2020","EB","EB01","6","Sand",4
"26202","March_2020","EB","EB01","7","Acanthastrea",0
"26203","March_2020","EB","EB01","7","Black Turf",0
"26204","March_2020","EB","EB01","7","Branching Acropora",0
"26205","March_2020","EB","EB01","7","Encrusting Montipora",0
"26206","March_2020","EB","EB01","7","Goniopora",0
"26207","March_2020","EB","EB01","7","Green Turf",0
"26208","March_2020","EB","EB01","7","Macroalgae",0
"26209","March_2020","EB","EB01","7","Other",0
"26210","March_2020","EB","EB01","7","Other Turf",0
"26211","March_2020","EB","EB01","7","Other benthic invertebrates",0
"26212","March_2020","EB","EB01","7","Other hard coral",0
"26213","March_2020","EB","EB01","7","Plating Acropora",98
"26214","March_2020","EB","EB01","7","Plating Montipora",0
"26215","March_2020","EB","EB01","7","Platygyra",0
"26216","March_2020","EB","EB01","7","Pocilloporidae",0
"26217","March_2020","EB","EB01","7","Porites",0
"26218","March_2020","EB","EB01","7","Red Turf",0
"26219","March_2020","EB","EB01","7","Rubble and Rock",0
"26220","March_2020","EB","EB01","7","Sand",2
"26221","March_2020","EB","EB01","8","Acanthastrea",91
"26222","March_2020","EB","EB01","8","Black Turf",0
"26223","March_2020","EB","EB01","8","Branching Acropora",0
"26224","March_2020","EB","EB01","8","Encrusting Montipora",1
"26225","March_2020","EB","EB01","8","Goniopora",0
"26226","March_2020","EB","EB01","8","Green Turf",0
"26227","March_2020","EB","EB01","8","Macroalgae",3
"26228","March_2020","EB","EB01","8","Other",0
"26229","March_2020","EB","EB01","8","Other Turf",0
"26230","March_2020","EB","EB01","8","Other benthic invertebrates",0
"26231","March_2020","EB","EB01","8","Other hard coral",0
"26232","March_2020","EB","EB01","8","Plating Acropora",0
"26233","March_2020","EB","EB01","8","Plating Montipora",0
"26234","March_2020","EB","EB01","8","Platygyra",0
"26235","March_2020","EB","EB01","8","Pocilloporidae",0
"26236","March_2020","EB","EB01","8","Porites",0
"26237","March_2020","EB","EB01","8","Red Turf",5
"26238","March_2020","EB","EB01","8","Rubble and Rock",0
"26239","March_2020","EB","EB01","8","Sand",0
"26240","March_2020","EB","EB01","9","Acanthastrea",0
"26241","March_2020","EB","EB01","9","Black Turf",0
"26242","March_2020","EB","EB01","9","Branching Acropora",0
"26243","March_2020","EB","EB01","9","Encrusting Montipora",0
"26244","March_2020","EB","EB01","9","Goniopora",0
"26245","March_2020","EB","EB01","9","Green Turf",0
"26246","March_2020","EB","EB01","9","Macroalgae",0
"26247","March_2020","EB","EB01","9","Other",0
"26248","March_2020","EB","EB01","9","Other Turf",0
"26249","March_2020","EB","EB01","9","Other benthic invertebrates",0
"26250","March_2020","EB","EB01","9","Other hard coral",0
"26251","March_2020","EB","EB01","9","Plating Acropora",100
"26252","March_2020","EB","EB01","9","Plating Montipora",0
"26253","March_2020","EB","EB01","9","Platygyra",0
"26254","March_2020","EB","EB01","9","Pocilloporidae",0
"26255","March_2020","EB","EB01","9","Porites",0
"26256","March_2020","EB","EB01","9","Red Turf",0
"26257","March_2020","EB","EB01","9","Rubble and Rock",0
"26258","March_2020","EB","EB01","9","Sand",0
"26259","March_2020","EB","EB02","1","Acanthastrea",0
"26260","March_2020","EB","EB02","1","Black Turf",7
"26261","March_2020","EB","EB02","1","Branching Acropora",0
"26262","March_2020","EB","EB02","1","Encrusting Montipora",40
"26263","March_2020","EB","EB02","1","Goniopora",0
"26264","March_2020","EB","EB02","1","Green Turf",2
"26265","March_2020","EB","EB02","1","Macroalgae",5
"26266","March_2020","EB","EB02","1","Other",0
"26267","March_2020","EB","EB02","1","Other Turf",14
"26268","March_2020","EB","EB02","1","Other benthic invertebrates",0
"26269","March_2020","EB","EB02","1","Other hard coral",0
"26270","March_2020","EB","EB02","1","Plating Acropora",0
"26271","March_2020","EB","EB02","1","Plating Montipora",0
"26272","March_2020","EB","EB02","1","Platygyra",0
"26273","March_2020","EB","EB02","1","Pocilloporidae",0
"26274","March_2020","EB","EB02","1","Porites",0
"26275","March_2020","EB","EB02","1","Red Turf",11
"26276","March_2020","EB","EB02","1","Rubble and Rock",0
"26277","March_2020","EB","EB02","1","Sand",21
"26278","March_2020","EB","EB02","10","Acanthastrea",0
"26279","March_2020","EB","EB02","10","Black Turf",1
"26280","March_2020","EB","EB02","10","Branching Acropora",0
"26281","March_2020","EB","EB02","10","Encrusting Montipora",41
"26282","March_2020","EB","EB02","10","Goniopora",0
"26283","March_2020","EB","EB02","10","Green Turf",0
"26284","March_2020","EB","EB02","10","Macroalgae",6
"26285","March_2020","EB","EB02","10","Other",0
"26286","March_2020","EB","EB02","10","Other Turf",13
"26287","March_2020","EB","EB02","10","Other benthic invertebrates",1
"26288","March_2020","EB","EB02","10","Other hard coral",0
"26289","March_2020","EB","EB02","10","Plating Acropora",0
"26290","March_2020","EB","EB02","10","Plating Montipora",0
"26291","March_2020","EB","EB02","10","Platygyra",0
"26292","March_2020","EB","EB02","10","Pocilloporidae",0
"26293","March_2020","EB","EB02","10","Porites",1
"26294","March_2020","EB","EB02","10","Red Turf",28
"26295","March_2020","EB","EB02","10","Rubble and Rock",0
"26296","March_2020","EB","EB02","10","Sand",9
"26297","March_2020","EB","EB02","2","Acanthastrea",0
"26298","March_2020","EB","EB02","2","Black Turf",4
"26299","March_2020","EB","EB02","2","Branching Acropora",0
"26300","March_2020","EB","EB02","2","Encrusting Montipora",37
"26301","March_2020","EB","EB02","2","Goniopora",0
"26302","March_2020","EB","EB02","2","Green Turf",1
"26303","March_2020","EB","EB02","2","Macroalgae",6
"26304","March_2020","EB","EB02","2","Other",0
"26305","March_2020","EB","EB02","2","Other Turf",1
"26306","March_2020","EB","EB02","2","Other benthic invertebrates",0
"26307","March_2020","EB","EB02","2","Other hard coral",0
"26308","March_2020","EB","EB02","2","Plating Acropora",0
"26309","March_2020","EB","EB02","2","Plating Montipora",0
"26310","March_2020","EB","EB02","2","Platygyra",0
"26311","March_2020","EB","EB02","2","Pocilloporidae",0
"26312","March_2020","EB","EB02","2","Porites",0
"26313","March_2020","EB","EB02","2","Red Turf",34
"26314","March_2020","EB","EB02","2","Rubble and Rock",0
"26315","March_2020","EB","EB02","2","Sand",17
"26316","March_2020","EB","EB02","3","Acanthastrea",0
"26317","March_2020","EB","EB02","3","Black Turf",0
"26318","March_2020","EB","EB02","3","Branching Acropora",0
"26319","March_2020","EB","EB02","3","Encrusting Montipora",54
"26320","March_2020","EB","EB02","3","Goniopora",0
"26321","March_2020","EB","EB02","3","Green Turf",0
"26322","March_2020","EB","EB02","3","Macroalgae",9
"26323","March_2020","EB","EB02","3","Other",0
"26324","March_2020","EB","EB02","3","Other Turf",3
"26325","March_2020","EB","EB02","3","Other benthic invertebrates",0
"26326","March_2020","EB","EB02","3","Other hard coral",0
"26327","March_2020","EB","EB02","3","Plating Acropora",0
"26328","March_2020","EB","EB02","3","Plating Montipora",4
"26329","March_2020","EB","EB02","3","Platygyra",0
"26330","March_2020","EB","EB02","3","Pocilloporidae",10
"26331","March_2020","EB","EB02","3","Porites",0
"26332","March_2020","EB","EB02","3","Red Turf",15
"26333","March_2020","EB","EB02","3","Rubble and Rock",0
"26334","March_2020","EB","EB02","3","Sand",5
"26335","March_2020","EB","EB02","4","Acanthastrea",0
"26336","March_2020","EB","EB02","4","Black Turf",0
"26337","March_2020","EB","EB02","4","Branching Acropora",0
"26338","March_2020","EB","EB02","4","Encrusting Montipora",0
"26339","March_2020","EB","EB02","4","Goniopora",0
"26340","March_2020","EB","EB02","4","Green Turf",1
"26341","March_2020","EB","EB02","4","Macroalgae",17
"26342","March_2020","EB","EB02","4","Other",0
"26343","March_2020","EB","EB02","4","Other Turf",1
"26344","March_2020","EB","EB02","4","Other benthic invertebrates",0
"26345","March_2020","EB","EB02","4","Other hard coral",0
"26346","March_2020","EB","EB02","4","Plating Acropora",0
"26347","March_2020","EB","EB02","4","Plating Montipora",0
"26348","March_2020","EB","EB02","4","Platygyra",0
"26349","March_2020","EB","EB02","4","Pocilloporidae",0
"26350","March_2020","EB","EB02","4","Porites",2
"26351","March_2020","EB","EB02","4","Red Turf",14
"26352","March_2020","EB","EB02","4","Rubble and Rock",1
"26353","March_2020","EB","EB02","4","Sand",64
"26354","March_2020","EB","EB02","5","Acanthastrea",3
"26355","March_2020","EB","EB02","5","Black Turf",0
"26356","March_2020","EB","EB02","5","Branching Acropora",0
"26357","March_2020","EB","EB02","5","Encrusting Montipora",0
"26358","March_2020","EB","EB02","5","Goniopora",0
"26359","March_2020","EB","EB02","5","Green Turf",0
"26360","March_2020","EB","EB02","5","Macroalgae",11
"26361","March_2020","EB","EB02","5","Other",0
"26362","March_2020","EB","EB02","5","Other Turf",5
"26363","March_2020","EB","EB02","5","Other benthic invertebrates",0
"26364","March_2020","EB","EB02","5","Other hard coral",0
"26365","March_2020","EB","EB02","5","Plating Acropora",0
"26366","March_2020","EB","EB02","5","Plating Montipora",0
"26367","March_2020","EB","EB02","5","Platygyra",24
"26368","March_2020","EB","EB02","5","Pocilloporidae",0
"26369","March_2020","EB","EB02","5","Porites",0
"26370","March_2020","EB","EB02","5","Red Turf",28
"26371","March_2020","EB","EB02","5","Rubble and Rock",0
"26372","March_2020","EB","EB02","5","Sand",29
"26373","March_2020","EB","EB02","6","Acanthastrea",7
"26374","March_2020","EB","EB02","6","Black Turf",0
"26375","March_2020","EB","EB02","6","Branching Acropora",0
"26376","March_2020","EB","EB02","6","Encrusting Montipora",5
"26377","March_2020","EB","EB02","6","Goniopora",0
"26378","March_2020","EB","EB02","6","Green Turf",0
"26379","March_2020","EB","EB02","6","Macroalgae",4
"26380","March_2020","EB","EB02","6","Other",0
"26381","March_2020","EB","EB02","6","Other Turf",5
"26382","March_2020","EB","EB02","6","Other benthic invertebrates",0
"26383","March_2020","EB","EB02","6","Other hard coral",0
"26384","March_2020","EB","EB02","6","Plating Acropora",0
"26385","March_2020","EB","EB02","6","Plating Montipora",3
"26386","March_2020","EB","EB02","6","Platygyra",5
"26387","March_2020","EB","EB02","6","Pocilloporidae",0
"26388","March_2020","EB","EB02","6","Porites",8
"26389","March_2020","EB","EB02","6","Red Turf",21
"26390","March_2020","EB","EB02","6","Rubble and Rock",4
"26391","March_2020","EB","EB02","6","Sand",38
"26392","March_2020","EB","EB02","7","Acanthastrea",0
"26393","March_2020","EB","EB02","7","Black Turf",7
"26394","March_2020","EB","EB02","7","Branching Acropora",0
"26395","March_2020","EB","EB02","7","Encrusting Montipora",0
"26396","March_2020","EB","EB02","7","Goniopora",0
"26397","March_2020","EB","EB02","7","Green Turf",0
"26398","March_2020","EB","EB02","7","Macroalgae",3
"26399","March_2020","EB","EB02","7","Other",0
"26400","March_2020","EB","EB02","7","Other Turf",0
"26401","March_2020","EB","EB02","7","Other benthic invertebrates",0
"26402","March_2020","EB","EB02","7","Other hard coral",0
"26403","March_2020","EB","EB02","7","Plating Acropora",0
"26404","March_2020","EB","EB02","7","Plating Montipora",0
"26405","March_2020","EB","EB02","7","Platygyra",0
"26406","March_2020","EB","EB02","7","Pocilloporidae",0
"26407","March_2020","EB","EB02","7","Porites",0
"26408","March_2020","EB","EB02","7","Red Turf",17
"26409","March_2020","EB","EB02","7","Rubble and Rock",0
"26410","March_2020","EB","EB02","7","Sand",73
"26411","March_2020","EB","EB02","8","Acanthastrea",0
"26412","March_2020","EB","EB02","8","Black Turf",0
"26413","March_2020","EB","EB02","8","Branching Acropora",0
"26414","March_2020","EB","EB02","8","Encrusting Montipora",0
"26415","March_2020","EB","EB02","8","Goniopora",1
"26416","March_2020","EB","EB02","8","Green Turf",0
"26417","March_2020","EB","EB02","8","Macroalgae",3
"26418","March_2020","EB","EB02","8","Other",0
"26419","March_2020","EB","EB02","8","Other Turf",0
"26420","March_2020","EB","EB02","8","Other benthic invertebrates",2
"26421","March_2020","EB","EB02","8","Other hard coral",0
"26422","March_2020","EB","EB02","8","Plating Acropora",0
"26423","March_2020","EB","EB02","8","Plating Montipora",0
"26424","March_2020","EB","EB02","8","Platygyra",0
"26425","March_2020","EB","EB02","8","Pocilloporidae",0
"26426","March_2020","EB","EB02","8","Porites",0
"26427","March_2020","EB","EB02","8","Red Turf",28
"26428","March_2020","EB","EB02","8","Rubble and Rock",1
"26429","March_2020","EB","EB02","8","Sand",65
"26430","March_2020","EB","EB02","9","Acanthastrea",0
"26431","March_2020","EB","EB02","9","Black Turf",6
"26432","March_2020","EB","EB02","9","Branching Acropora",0
"26433","March_2020","EB","EB02","9","Encrusting Montipora",0
"26434","March_2020","EB","EB02","9","Goniopora",0
"26435","March_2020","EB","EB02","9","Green Turf",0
"26436","March_2020","EB","EB02","9","Macroalgae",1
"26437","March_2020","EB","EB02","9","Other",0
"26438","March_2020","EB","EB02","9","Other Turf",6
"26439","March_2020","EB","EB02","9","Other benthic invertebrates",0
"26440","March_2020","EB","EB02","9","Other hard coral",0
"26441","March_2020","EB","EB02","9","Plating Acropora",0
"26442","March_2020","EB","EB02","9","Plating Montipora",0
"26443","March_2020","EB","EB02","9","Platygyra",0
"26444","March_2020","EB","EB02","9","Pocilloporidae",0
"26445","March_2020","EB","EB02","9","Porites",0
"26446","March_2020","EB","EB02","9","Red Turf",21
"26447","March_2020","EB","EB02","9","Rubble and Rock",5
"26448","March_2020","EB","EB02","9","Sand",61
"26449","March_2020","EB","EB03","1","Acanthastrea",0
"26450","March_2020","EB","EB03","1","Black Turf",3
"26451","March_2020","EB","EB03","1","Branching Acropora",0
"26452","March_2020","EB","EB03","1","Encrusting Montipora",3
"26453","March_2020","EB","EB03","1","Goniopora",0
"26454","March_2020","EB","EB03","1","Green Turf",0
"26455","March_2020","EB","EB03","1","Macroalgae",7
"26456","March_2020","EB","EB03","1","Other",0
"26457","March_2020","EB","EB03","1","Other Turf",3
"26458","March_2020","EB","EB03","1","Other benthic invertebrates",0
"26459","March_2020","EB","EB03","1","Other hard coral",0
"26460","March_2020","EB","EB03","1","Plating Acropora",0
"26461","March_2020","EB","EB03","1","Plating Montipora",0
"26462","March_2020","EB","EB03","1","Platygyra",0
"26463","March_2020","EB","EB03","1","Pocilloporidae",0
"26464","March_2020","EB","EB03","1","Porites",3
"26465","March_2020","EB","EB03","1","Red Turf",65
"26466","March_2020","EB","EB03","1","Rubble and Rock",2
"26467","March_2020","EB","EB03","1","Sand",14
"26468","March_2020","EB","EB03","10","Acanthastrea",0
"26469","March_2020","EB","EB03","10","Black Turf",0
"26470","March_2020","EB","EB03","10","Branching Acropora",0
"26471","March_2020","EB","EB03","10","Encrusting Montipora",13
"26472","March_2020","EB","EB03","10","Goniopora",0
"26473","March_2020","EB","EB03","10","Green Turf",1
"26474","March_2020","EB","EB03","10","Macroalgae",10
"26475","March_2020","EB","EB03","10","Other",0
"26476","March_2020","EB","EB03","10","Other Turf",2
"26477","March_2020","EB","EB03","10","Other benthic invertebrates",0
"26478","March_2020","EB","EB03","10","Other hard coral",0
"26479","March_2020","EB","EB03","10","Plating Acropora",0
"26480","March_2020","EB","EB03","10","Plating Montipora",0
"26481","March_2020","EB","EB03","10","Platygyra",0
"26482","March_2020","EB","EB03","10","Pocilloporidae",0
"26483","March_2020","EB","EB03","10","Porites",1
"26484","March_2020","EB","EB03","10","Red Turf",33
"26485","March_2020","EB","EB03","10","Rubble and Rock",6
"26486","March_2020","EB","EB03","10","Sand",34
"26487","March_2020","EB","EB03","2","Acanthastrea",0
"26488","March_2020","EB","EB03","2","Black Turf",4
"26489","March_2020","EB","EB03","2","Branching Acropora",0
"26490","March_2020","EB","EB03","2","Encrusting Montipora",0
"26491","March_2020","EB","EB03","2","Goniopora",0
"26492","March_2020","EB","EB03","2","Green Turf",0
"26493","March_2020","EB","EB03","2","Macroalgae",6
"26494","March_2020","EB","EB03","2","Other",0
"26495","March_2020","EB","EB03","2","Other Turf",4
"26496","March_2020","EB","EB03","2","Other benthic invertebrates",0
"26497","March_2020","EB","EB03","2","Other hard coral",0
"26498","March_2020","EB","EB03","2","Plating Acropora",1
"26499","March_2020","EB","EB03","2","Plating Montipora",0
"26500","March_2020","EB","EB03","2","Platygyra",0
"26501","March_2020","EB","EB03","2","Pocilloporidae",0
"26502","March_2020","EB","EB03","2","Porites",29
"26503","March_2020","EB","EB03","2","Red Turf",39
"26504","March_2020","EB","EB03","2","Rubble and Rock",0
"26505","March_2020","EB","EB03","2","Sand",17
"26506","March_2020","EB","EB03","3","Acanthastrea",0
"26507","March_2020","EB","EB03","3","Black Turf",0
"26508","March_2020","EB","EB03","3","Branching Acropora",0
"26509","March_2020","EB","EB03","3","Encrusting Montipora",18
"26510","March_2020","EB","EB03","3","Goniopora",0
"26511","March_2020","EB","EB03","3","Green Turf",1
"26512","March_2020","EB","EB03","3","Macroalgae",9
"26513","March_2020","EB","EB03","3","Other",0
"26514","March_2020","EB","EB03","3","Other Turf",3
"26515","March_2020","EB","EB03","3","Other benthic invertebrates",0
"26516","March_2020","EB","EB03","3","Other hard coral",0
"26517","March_2020","EB","EB03","3","Plating Acropora",0
"26518","March_2020","EB","EB03","3","Plating Montipora",13
"26519","March_2020","EB","EB03","3","Platygyra",2
"26520","March_2020","EB","EB03","3","Pocilloporidae",0
"26521","March_2020","EB","EB03","3","Porites",0
"26522","March_2020","EB","EB03","3","Red Turf",36
"26523","March_2020","EB","EB03","3","Rubble and Rock",1
"26524","March_2020","EB","EB03","3","Sand",17
"26525","March_2020","EB","EB03","4","Acanthastrea",0
"26526","March_2020","EB","EB03","4","Black Turf",0
"26527","March_2020","EB","EB03","4","Branching Acropora",0
"26528","March_2020","EB","EB03","4","Encrusting Montipora",22
"26529","March_2020","EB","EB03","4","Goniopora",0
"26530","March_2020","EB","EB03","4","Green Turf",2
"26531","March_2020","EB","EB03","4","Macroalgae",3
"26532","March_2020","EB","EB03","4","Other",0
"26533","March_2020","EB","EB03","4","Other Turf",0
"26534","March_2020","EB","EB03","4","Other benthic invertebrates",0
"26535","March_2020","EB","EB03","4","Other hard coral",0
"26536","March_2020","EB","EB03","4","Plating Acropora",0
"26537","March_2020","EB","EB03","4","Plating Montipora",0
"26538","March_2020","EB","EB03","4","Platygyra",0
"26539","March_2020","EB","EB03","4","Pocilloporidae",0
"26540","March_2020","EB","EB03","4","Porites",0
"26541","March_2020","EB","EB03","4","Red Turf",52
"26542","March_2020","EB","EB03","4","Rubble and Rock",0
"26543","March_2020","EB","EB03","4","Sand",21
"26544","March_2020","EB","EB03","5","Acanthastrea",0
"26545","March_2020","EB","EB03","5","Black Turf",1
"26546","March_2020","EB","EB03","5","Branching Acropora",0
"26547","March_2020","EB","EB03","5","Encrusting Montipora",2
"26548","March_2020","EB","EB03","5","Goniopora",0
"26549","March_2020","EB","EB03","5","Green Turf",1
"26550","March_2020","EB","EB03","5","Macroalgae",23
"26551","March_2020","EB","EB03","5","Other",0
"26552","March_2020","EB","EB03","5","Other Turf",3
"26553","March_2020","EB","EB03","5","Other benthic invertebrates",0
"26554","March_2020","EB","EB03","5","Other hard coral",0
"26555","March_2020","EB","EB03","5","Plating Acropora",0
"26556","March_2020","EB","EB03","5","Plating Montipora",7
"26557","March_2020","EB","EB03","5","Platygyra",0
